Hour,DayOfWeek_encoded,ParkID_encoded,OccupancyRate_lag1
9,1,2,59.44380069524913
10,1,2,71.61066048667439
10,1,2,88.7601390498262
11,1,2,98.60950173812284
11,1,2,98.37775202780996
11,1,2,98.72537659327926
12,1,2,98.72537659327926
13,1,2,98.4936268829664
13,1,2,97.68250289687138
14,1,2,96.6396292004635
14,1,2,97.21900347624566
14,1,2,96.6396292004635
15,1,2,93.16338354577056
16,1,2,85.51564310544612
16,1,2,79.4901506373117
8,2,2,70.68366164542294
8,2,2,44.61181923522596
9,2,2,53.07068366164543
9,2,2,66.16454229432213
10,2,2,79.02665121668598
10,2,2,91.65701042873695
11,2,2,99.76825028968712
12,2,2,99.3047508690614
12,2,2,99.88412514484357
13,2,2,99.42062572421784
13,2,2,99.53650057937428
14,2,2,99.188876013905
14,2,2,97.33487833140208
15,2,2,94.09038238702202
15,2,2,90.73001158748552
16,2,2,86.44264194669756
16,2,2,79.60602549246813
8,3,2,72.53765932792584
8,3,2,41.36732329084589
8,3,2,47.50869061413673
9,3,2,59.90730011587485
9,3,2,72.7694090382387
10,3,2,83.42989571263035
10,3,2,91.19351100811124
11,3,2,96.87137891077636
11,3,2,96.2920046349942
12,3,2,97.10312862108924
12,3,2,98.26187717265351
13,3,2,96.52375434530708
13,3,2,97.21900347624566
14,3,2,98.4936268829664
14,3,2,95.1332560834299
15,3,2,91.65701042873695
15,3,2,89.33951332560834
16,3,2,84.82039397450754
7,4,2,79.14252607184241
8,4,2,39.86095017381229
9,4,2,49.2468134414832
9,4,2,62.10892236384704
10,4,2,70.45191193511008
10,4,2,77.9837775202781
11,4,2,82.96639629200463
11,4,2,88.41251448435689
12,4,2,89.10776361529548
12,4,2,90.84588644264194
12,4,2,91.88876013904982
13,4,2,93.51100811123986
13,4,2,92.12050984936268
14,4,2,93.279258400927
14,4,2,90.2665121668598
15,4,2,86.32676709154113
15,4,2,78.21552723059096
16,4,2,70.68366164542294
8,1,2,65.00579374275782
12,1,2,100.0
12,1,2,99.42062572421784
13,1,2,99.76825028968712
14,1,2,98.84125144843568
14,1,2,96.6396292004635
15,1,2,94.20625724217844
15,1,2,90.03476245654693
16,1,2,83.66164542294322
16,1,2,77.52027809965237
7,2,2,69.98841251448435
8,2,2,40.092699884125146
8,2,2,47.16106604866744
9,2,2,56.315179606025495
9,2,2,69.0614136732329
10,2,2,81.3441483198146
10,2,2,91.19351100811124
11,2,2,97.91425260718424
11,2,2,99.65237543453073
12,2,2,99.65237543453073
12,2,2,99.188876013905
13,2,2,98.95712630359212
13,2,2,97.45075318655852
14,2,2,97.45075318655852
14,2,2,95.71263035921206
15,2,2,89.9188876013905
15,2,2,85.63151796060255
16,2,2,81.46002317497103
7,3,2,74.50753186558516
8,3,2,38.238702201622246
8,3,2,48.31981460023175
9,3,2,60.48667439165701
9,3,2,72.19003476245655
10,3,2,86.90614136732329
10,3,2,97.10312862108924
11,3,2,99.3047508690614
11,3,2,99.188876013905
12,3,2,99.42062572421784
12,3,2,98.60950173812284
13,3,2,99.88412514484357
13,3,2,99.76825028968712
14,3,2,99.53650057937428
14,3,2,98.72537659327926
15,3,2,94.90150637311704
15,3,2,89.68713789107764
16,3,2,84.00926998841251
8,4,2,78.3314020857474
8,4,2,46.581691772885286
8,4,2,54.57705677867903
9,4,2,65.58516801853997
9,4,2,77.28852838933952
10,4,2,85.16801853997683
10,4,2,91.19351100811124
11,4,2,93.51100811123986
11,4,2,97.21900347624566
12,4,2,97.7983777520278
13,4,2,99.53650057937428
13,4,2,98.37775202780996
14,4,2,96.17612977983778
14,4,2,94.4380069524913
14,4,2,93.74275782155271
15,4,2,89.33951332560834
16,4,2,84.12514484356895
16,4,2,72.53765932792584
7,5,2,66.0486674391657
8,5,2,29.779837775202783
9,5,2,31.170336037079952
9,5,2,35.11008111239861
9,5,2,39.1657010428737
10,5,2,46.34994206257242
11,5,2,54.22943221320973
11,5,2,60.37079953650058
12,5,2,65.12166859791425
12,5,2,70.10428736964079
12,5,2,71.61066048667439
13,5,2,75.43453070683661
13,5,2,78.44727694090382
14,5,2,79.25840092699885
15,5,2,80.30127462340673
15,5,2,79.37427578215527
15,5,2,77.28852838933952
16,5,2,71.14716106604867
8,6,2,67.43916570104287
8,6,2,30.127462340672075
8,6,2,30.243337195828506
9,6,2,30.5909617612978
9,6,2,31.402085747392817
10,6,2,34.994206257242176
10,6,2,42.98957126303592
11,6,2,56.315179606025495
11,6,2,65.93279258400926
12,6,2,76.47740440324449
13,6,2,83.77752027809966
13,6,2,90.38238702201622
13,6,2,95.36500579374275
14,6,2,99.65237543453073
14,6,2,98.60950173812284
15,6,2,95.36500579374275
15,6,2,92.35225955967556
16,6,2,86.79026651216687
8,0,2,78.44727694090382
8,0,2,42.75782155272306
9,0,2,53.18655851680185
9,0,2,64.5422943221321
10,0,2,75.43453070683661
10,0,2,88.41251448435689
11,0,2,93.74275782155271
11,0,2,97.56662804171496
11,0,2,100.0
12,0,2,99.07300115874855
12,0,2,97.91425260718424
13,0,2,97.68250289687138
14,0,2,95.4808806488992
14,0,2,95.1332560834299
14,0,2,92.69988412514483
15,0,2,90.49826187717264
15,0,2,84.3568945538818
16,0,2,78.67902665121669
7,1,3,0.0
8,1,3,31.00775193798449
8,1,3,33.333333333333336
9,1,3,40.05167958656331
9,1,3,52.713178294573645
10,1,3,60.98191214470284
10,1,3,68.21705426356588
11,1,3,79.58656330749353
11,1,3,83.72093023255815
12,1,3,85.78811369509044
13,1,3,86.30490956072352
13,1,3,86.04651162790698
14,1,3,85.5297157622739
14,1,3,85.78811369509044
14,1,3,83.20413436692506
15,1,3,79.328165374677
16,1,3,75.96899224806202
16,1,3,69.76744186046511
7,2,3,63.30749354005168
8,2,3,37.72609819121447
9,2,3,43.66925064599483
9,2,3,54.52196382428941
10,2,3,66.14987080103359
10,2,3,80.10335917312662
11,2,3,87.08010335917312
11,2,3,87.59689922480621
12,2,3,87.85529715762274
12,2,3,87.08010335917312
12,2,3,86.82170542635659
13,2,3,88.63049095607235
13,2,3,89.14728682170542
14,2,3,89.14728682170542
14,2,3,86.82170542635659
15,2,3,84.23772609819122
16,2,3,79.06976744186046
16,2,3,73.38501291989664
7,3,3,67.44186046511628
8,3,3,25.322997416020677
8,3,3,34.366925064599485
9,3,3,40.56847545219638
10,3,3,49.6124031007752
10,3,3,58.91472868217054
10,3,3,69.25064599483204
11,3,3,74.16020671834626
12,3,3,77.51937984496124
12,3,3,80.62015503875969
12,3,3,83.20413436692506
13,3,3,85.27131782945736
13,3,3,83.97932816537468
14,3,3,84.75452196382429
15,3,3,79.328165374677
15,3,3,76.4857881136951
16,3,3,74.16020671834626
16,3,3,67.18346253229974
8,4,3,63.82428940568475
8,4,3,27.131782945736436
9,4,3,32.55813953488372
9,4,3,41.08527131782946
9,4,3,47.28682170542636
10,4,3,51.42118863049095
10,4,3,57.88113695090439
11,4,3,63.565891472868216
12,4,3,65.63307493540051
12,4,3,71.31782945736434
13,4,3,70.80103359173127
13,4,3,73.90180878552971
14,4,3,73.90180878552971
14,4,3,73.90180878552971
15,4,3,72.3514211886305
15,4,3,67.18346253229974
15,4,3,65.37467700258398
16,4,3,62.01550387596899
7,5,3,55.81395348837209
8,5,3,14.470284237726098
8,5,3,18.087855297157624
9,5,3,23.772609819121445
10,5,3,33.07493540051679
10,5,3,43.92764857881137
10,5,3,51.16279069767442
11,5,3,55.81395348837209
12,5,3,60.20671834625323
12,5,3,65.37467700258398
13,5,3,69.76744186046511
13,5,3,77.77777777777777
14,5,3,85.27131782945736
14,5,3,88.11369509043928
14,5,3,89.14728682170542
15,5,3,87.08010335917312
16,5,3,88.88888888888889
16,5,3,87.33850129198966
8,6,3,76.4857881136951
8,6,3,22.997416020671835
9,6,3,23.772609819121445
9,6,3,27.64857881136951
9,6,3,30.49095607235142
10,6,3,33.333333333333336
11,6,3,40.310077519379846
11,6,3,50.3875968992248
11,6,3,57.36434108527132
12,6,3,63.82428940568475
13,6,3,74.67700258397933
13,6,3,83.20413436692506
14,6,3,88.88888888888889
14,6,3,88.37209302325581
15,6,3,88.88888888888889
15,6,3,85.78811369509044
16,6,3,81.13695090439276
16,6,3,73.90180878552971
8,0,3,69.50904392764858
8,0,3,19.121447028423773
9,0,3,24.289405684754524
9,0,3,31.782945736434108
10,0,3,39.53488372093023
10,0,3,48.06201550387597
10,0,3,56.84754521963824
11,0,3,60.723514211886304
11,0,3,63.82428940568475
12,0,3,65.89147286821705
13,0,3,70.02583979328165
13,0,3,75.71059431524547
14,0,3,75.71059431524547
14,0,3,73.38501291989664
14,0,3,71.57622739018088
15,0,3,69.25064599483204
15,0,3,66.40826873385014
16,0,3,63.30749354005168
8,1,3,59.94832041343669
8,1,3,39.53488372093023
8,1,3,44.44444444444444
9,1,3,49.87080103359173
9,1,3,62.01550387596899
10,1,3,71.31782945736434
10,1,3,80.62015503875969
11,1,3,86.30490956072352
12,1,3,84.75452196382429
12,1,3,86.04651162790698
13,1,3,87.33850129198966
13,1,3,88.11369509043928
14,1,3,88.37209302325581
14,1,3,88.63049095607235
15,1,3,87.08010335917312
15,1,3,88.37209302325581
16,1,3,83.97932816537468
16,1,3,78.29457364341086
8,2,3,75.45219638242894
8,2,3,45.99483204134367
9,2,3,51.679586563307495
9,2,3,60.20671834625323
10,2,3,68.47545219638243
10,2,3,78.55297157622739
11,2,3,83.97932816537468
11,2,3,84.75452196382429
12,2,3,88.37209302325581
12,2,3,89.14728682170542
13,2,3,88.63049095607235
13,2,3,89.14728682170542
14,2,3,89.14728682170542
14,2,3,85.5297157622739
15,2,3,85.27131782945736
15,2,3,82.94573643410853
15,2,3,80.87855297157623
16,2,3,77.2609819121447
7,3,3,70.54263565891473
8,3,3,31.00775193798449
9,3,3,37.72609819121447
9,3,3,43.92764857881137
9,3,3,52.19638242894057
10,3,3,62.27390180878553
11,3,3,69.50904392764858
11,3,3,77.51937984496124
11,3,3,86.04651162790698
12,3,3,88.63049095607235
13,3,3,88.37209302325581
13,3,3,87.08010335917312
13,3,3,88.11369509043928
14,3,3,88.88888888888889
15,3,3,83.97932816537468
15,3,3,81.3953488372093
16,3,3,81.3953488372093
16,3,3,81.91214470284238
8,4,3,76.4857881136951
8,4,3,24.54780361757106
9,4,3,31.266149870801037
9,4,3,39.53488372093023
10,4,3,47.54521963824289
10,4,3,56.58914728682171
11,4,3,61.24031007751938
11,4,3,68.21705426356588
12,4,3,70.54263565891473
12,4,3,75.1937984496124
13,4,3,76.22739018087856
13,4,3,78.81136950904393
14,4,3,81.3953488372093
14,4,3,81.13695090439276
15,4,3,79.328165374677
15,4,3,77.2609819121447
16,4,3,73.38501291989664
16,4,3,64.85788113695091
8,5,3,62.01550387596899
8,5,3,23.772609819121445
9,5,3,27.64857881136951
9,5,3,33.59173126614987
10,5,3,43.15245478036176
10,5,3,53.22997416020672
11,5,3,59.43152454780362
11,5,3,66.9250645994832
12,5,3,74.93540051679587
12,5,3,80.87855297157623
13,5,3,86.56330749354005
13,5,3,89.14728682170542
14,5,3,89.14728682170542
14,5,3,88.88888888888889
15,5,3,89.14728682170542
15,5,3,89.14728682170542
16,5,3,89.14728682170542
16,5,3,88.88888888888889
8,6,3,86.30490956072352
8,6,3,34.62532299741602
9,6,3,40.56847545219638
9,6,3,64.34108527131782
10,6,3,86.82170542635659
10,6,3,88.37209302325581
11,6,3,89.14728682170542
11,6,3,89.14728682170542
12,6,3,89.14728682170542
12,6,3,89.14728682170542
13,6,3,88.88888888888889
13,6,3,88.88888888888889
14,6,3,89.14728682170542
14,6,3,89.14728682170542
15,6,3,85.01291989664082
15,6,3,79.06976744186046
15,6,3,74.4186046511628
16,6,3,68.73385012919897
8,0,3,65.37467700258398
8,0,3,23.51421188630491
9,0,3,28.165374677002585
9,0,3,34.366925064599485
10,0,3,41.86046511627907
10,0,3,50.3875968992248
11,0,3,60.20671834625323
11,0,3,67.70025839793281
12,0,3,71.31782945736434
12,0,3,71.31782945736434
12,0,3,70.80103359173127
13,0,3,73.1266149870801
14,0,3,74.67700258397933
14,0,3,75.1937984496124
14,0,3,71.57622739018088
15,0,3,69.25064599483204
15,0,3,66.9250645994832
16,0,3,64.85788113695091
8,1,3,60.46511627906977
8,1,3,39.79328165374677
9,1,3,45.47803617571059
9,1,3,52.45478036175711
10,1,3,59.68992248062016
10,1,3,73.1266149870801
11,1,3,79.84496124031008
11,1,3,86.30490956072352
12,1,3,86.30490956072352
12,1,3,86.82170542635659
13,1,3,86.82170542635659
13,1,3,87.59689922480621
13,1,3,87.59689922480621
14,1,3,87.85529715762274
15,1,3,85.78811369509044
15,1,3,82.17054263565892
15,1,3,79.58656330749353
16,1,3,77.51937984496124
8,2,3,66.40826873385014
8,2,3,41.60206718346253
8,2,3,43.92764857881137
9,2,3,53.22997416020672
9,2,3,65.63307493540051
10,2,3,73.64341085271317
10,2,3,81.65374677002583
11,2,3,87.59689922480621
11,2,3,87.33850129198966
12,2,3,85.78811369509044
12,2,3,88.11369509043928
13,2,3,89.14728682170542
13,2,3,89.14728682170542
14,2,3,88.88888888888889
14,2,3,88.63049095607235
15,2,3,88.88888888888889
15,2,3,84.49612403100775
16,2,3,79.58656330749353
7,5,3,72.3514211886305
8,5,3,13.436692506459949
8,5,3,14.728682170542635
9,5,3,19.121447028423773
9,5,3,22.997416020671835
10,5,3,30.74935400516796
10,5,3,35.400516795865634
11,5,3,45.99483204134367
11,5,3,56.33074935400517
12,5,3,64.59948320413437
12,5,3,78.03617571059432
13,5,3,86.30490956072352
13,5,3,88.88888888888889
14,5,3,84.49612403100775
14,5,3,88.88888888888889
15,5,3,88.63049095607235
15,5,3,87.85529715762274
16,5,3,85.78811369509044
7,6,3,78.55297157622739
8,6,3,17.31266149870801
8,6,3,18.863049095607234
9,6,3,22.997416020671835
9,6,3,26.098191214470283
10,6,3,32.55813953488372
10,6,3,40.310077519379846
11,6,3,58.656330749354005
11,6,3,70.2842377260982
12,6,3,80.87855297157623
13,6,3,89.14728682170542
13,6,3,89.14728682170542
13,6,3,89.14728682170542
14,6,3,89.14728682170542
14,6,3,89.14728682170542
15,6,3,89.14728682170542
15,6,3,88.11369509043928
16,6,3,82.68733850129199
7,0,3,75.45219638242894
8,0,3,13.436692506459949
9,0,3,19.896640826873384
9,0,3,29.974160206718345
9,0,3,33.59173126614987
10,0,3,37.46770025839793
11,0,3,44.70284237726098
11,0,3,50.64599483204135
12,0,3,56.58914728682171
12,0,3,62.53229974160207
12,0,3,70.2842377260982
13,0,3,77.2609819121447
13,0,3,77.77777777777777
14,0,3,80.10335917312662
14,0,3,76.74418604651163
15,0,3,77.2609819121447
16,0,3,71.31782945736434
16,0,3,67.95865633074935
8,1,3,59.17312661498708
8,1,3,30.49095607235142
9,1,3,34.366925064599485
9,1,3,42.63565891472868
9,1,3,48.320413436692505
10,1,3,56.33074935400517
10,1,3,60.723514211886304
11,1,3,67.95865633074935
12,1,3,76.74418604651163
12,1,3,87.08010335917312
13,1,3,88.88888888888889
13,1,3,88.63049095607235
13,1,3,88.63049095607235
14,1,3,87.08010335917312
15,1,3,89.40568475452196
15,1,3,86.56330749354005
15,1,3,79.84496124031008
16,1,3,74.93540051679587
7,2,3,67.70025839793281
8,2,3,31.266149870801037
8,2,3,39.01808785529716
9,2,3,47.02842377260982
9,2,3,55.81395348837209
10,2,3,66.14987080103359
10,2,3,73.1266149870801
11,2,3,80.62015503875969
11,2,3,87.33850129198966
12,2,3,88.11369509043928
12,2,3,88.88888888888889
13,2,3,89.14728682170542
13,2,3,89.14728682170542
14,2,3,89.14728682170542
14,2,3,89.14728682170542
15,2,3,88.88888888888889
15,2,3,84.75452196382429
16,2,3,80.62015503875969
7,3,3,73.1266149870801
8,3,3,18.863049095607234
8,3,3,27.39018087855297
9,3,3,36.950904392764855
9,3,3,45.21963824289406
10,3,3,52.19638242894057
10,3,3,55.55555555555556
11,3,3,63.565891472868216
11,3,3,71.31782945736434
12,3,3,76.4857881136951
12,3,3,82.68733850129199
13,3,3,88.11369509043928
13,3,3,89.14728682170542
14,3,3,89.14728682170542
14,3,3,89.14728682170542
15,3,3,89.14728682170542
15,3,3,84.49612403100775
16,3,3,76.74418604651163
8,4,3,70.54263565891473
8,4,3,21.96382428940569
9,4,3,28.9405684754522
10,4,3,39.276485788113696
10,4,3,43.92764857881137
10,4,3,48.83720930232558
11,4,3,59.94832041343669
12,4,3,67.70025839793281
12,4,3,72.60981912144703
13,4,3,74.67700258397933
13,4,3,82.68733850129199
14,4,3,83.97932816537468
14,4,3,85.78811369509044
15,4,3,86.56330749354005
15,4,3,87.08010335917312
16,4,3,82.17054263565892
16,4,3,77.77777777777777
7,5,3,71.31782945736434
8,5,3,20.41343669250646
8,5,3,19.896640826873384
9,5,3,24.54780361757106
9,5,3,31.00775193798449
10,5,3,42.63565891472868
10,5,3,55.29715762273902
11,5,3,71.57622739018088
12,5,3,79.84496124031008
12,5,3,89.14728682170542
12,5,3,89.14728682170542
13,5,3,89.14728682170542
13,5,3,86.56330749354005
14,5,3,89.14728682170542
14,5,3,89.14728682170542
15,5,3,89.14728682170542
15,5,3,89.14728682170542
16,5,3,87.08010335917312
7,6,3,85.01291989664082
8,6,3,18.087855297157624
8,6,3,18.6046511627907
9,6,3,21.188630490956072
9,6,3,24.289405684754524
10,6,3,26.356589147286822
10,6,3,31.00775193798449
11,6,3,39.79328165374677
11,6,3,54.00516795865633
12,6,3,66.14987080103359
13,6,3,68.73385012919897
13,6,3,77.51937984496124
13,6,3,82.17054263565892
14,6,3,80.87855297157623
15,6,3,83.97932816537468
15,6,3,85.27131782945736
8,0,3,79.58656330749353
8,0,3,18.087855297157624
9,0,3,22.22222222222222
9,0,3,31.00775193798449
10,0,3,37.46770025839793
10,0,3,48.83720930232558
11,0,3,52.45478036175711
11,0,3,55.81395348837209
12,0,3,57.10594315245478
12,0,3,62.27390180878553
13,0,3,64.34108527131782
13,0,3,67.18346253229974
13,0,3,67.44186046511628
14,0,3,68.47545219638243
15,0,3,67.18346253229974
15,0,3,61.75710594315245
16,0,3,55.55555555555556
16,0,3,53.48837209302326
8,1,3,45.99483204134367
8,1,3,23.25581395348837
9,1,3,26.873385012919897
9,1,3,33.59173126614987
10,1,3,40.05167958656331
10,1,3,49.09560723514212
11,1,3,57.36434108527132
11,1,3,65.63307493540051
12,1,3,69.76744186046511
12,1,3,72.09302325581395
13,1,3,70.80103359173127
13,1,3,77.2609819121447
14,1,3,76.74418604651163
14,1,3,75.71059431524547
15,1,3,72.09302325581395
15,1,3,68.9922480620155
16,1,3,66.14987080103359
16,1,3,63.565891472868216
7,2,3,56.58914728682171
8,2,3,23.51421188630491
8,2,3,28.165374677002585
9,2,3,35.400516795865634
9,2,3,49.354005167958654
10,2,3,55.55555555555556
10,2,3,64.59948320413437
11,2,3,68.21705426356588
11,2,3,73.64341085271317
12,2,3,76.22739018087856
13,2,3,75.1937984496124
13,2,3,77.77777777777777
14,2,3,74.93540051679587
14,2,3,78.03617571059432
14,2,3,78.55297157622739
15,2,3,77.00258397932816
16,2,3,71.0594315245478
16,2,3,64.85788113695091
8,3,3,61.49870801033592
8,3,3,34.366925064599485
9,3,3,38.24289405684755
9,3,3,45.736434108527135
10,3,3,51.42118863049095
10,3,3,62.27390180878553
11,3,3,68.21705426356588
11,3,3,75.45219638242894
12,3,3,78.29457364341086
12,3,3,80.10335917312662
12,3,3,79.84496124031008
13,3,3,82.42894056847545
13,3,3,85.01291989664082
14,3,3,86.30490956072352
15,3,3,80.87855297157623
15,3,3,77.2609819121447
16,3,3,74.4186046511628
16,3,3,66.9250645994832
8,4,3,60.723514211886304
8,4,3,26.61498708010336
8,4,3,33.07493540051679
9,4,3,41.08527131782946
10,4,3,48.06201550387597
10,4,3,55.03875968992248
11,4,3,60.46511627906977
11,4,3,67.18346253229974
12,4,3,72.60981912144703
12,4,3,76.74418604651163
13,4,3,77.77777777777777
13,4,3,78.29457364341086
13,4,3,78.55297157622739
14,4,3,80.10335917312662
15,4,3,73.90180878552971
15,4,3,64.85788113695091
16,4,3,58.656330749354005
16,4,3,51.93798449612403
8,5,3,50.64599483204135
8,5,3,10.07751937984496
8,5,3,12.919896640826874
9,5,3,21.188630490956072
9,5,3,28.42377260981912
10,5,3,41.86046511627907
10,5,3,49.6124031007752
11,5,3,52.713178294573645
12,5,3,60.98191214470284
12,5,3,71.83462532299741
13,5,3,72.86821705426357
13,5,3,78.29457364341086
13,5,3,83.72093023255815
14,5,3,88.37209302325581
15,5,3,88.88888888888889
15,5,3,85.5297157622739
16,5,3,85.27131782945736
16,5,3,84.23772609819122
8,6,3,77.00258397932816
8,6,3,13.178294573643411
9,6,3,13.436692506459949
9,6,3,14.470284237726098
10,6,3,18.34625322997416
10,6,3,22.48062015503876
10,6,3,30.74935400516796
11,6,3,45.736434108527135
11,6,3,52.713178294573645
12,6,3,63.30749354005168
13,6,3,67.95865633074935
13,6,3,80.62015503875969
13,6,3,81.65374677002583
14,6,3,86.82170542635659
15,6,3,88.88888888888889
15,6,3,89.14728682170542
15,6,3,89.14728682170542
16,6,3,86.04651162790698
8,0,3,76.74418604651163
8,0,3,19.37984496124031
8,0,3,23.772609819121445
9,0,3,31.266149870801037
9,0,3,40.05167958656331
10,0,3,48.83720930232558
10,0,3,62.7906976744186
11,0,3,68.73385012919897
11,0,3,70.54263565891473
12,0,3,72.3514211886305
12,0,3,71.57622739018088
13,0,3,71.57622739018088
13,0,3,72.09302325581395
14,0,3,74.16020671834626
15,0,3,74.16020671834626
15,0,3,72.86821705426357
16,0,3,70.80103359173127
16,0,3,64.34108527131782
7,1,3,59.17312661498708
8,1,3,32.81653746770026
8,1,3,38.24289405684755
9,1,3,47.54521963824289
9,1,3,55.29715762273902
10,1,3,70.54263565891473
11,1,3,79.58656330749353
11,1,3,84.23772609819122
11,1,3,83.72093023255815
12,1,3,86.56330749354005
13,1,3,84.75452196382429
13,1,3,86.04651162790698
14,1,3,87.85529715762274
14,1,3,87.59689922480621
15,1,3,83.72093023255815
15,1,3,81.91214470284238
16,1,3,75.45219638242894
16,1,3,68.21705426356588
8,2,3,62.27390180878553
8,2,3,34.88372093023256
9,2,3,39.53488372093023
9,2,3,46.77002583979328
10,2,3,60.20671834625323
10,2,3,65.11627906976744
11,2,3,71.83462532299741
11,2,3,76.22739018087856
12,2,3,80.36175710594316
12,2,3,87.33850129198966
13,2,3,87.59689922480621
13,2,3,87.33850129198966
14,2,3,88.11369509043928
14,2,3,86.04651162790698
15,2,3,85.78811369509044
15,2,3,86.56330749354005
16,2,3,82.68733850129199
16,2,3,81.3953488372093
8,3,3,75.71059431524547
8,3,3,27.64857881136951
9,3,3,34.88372093023256
9,3,3,40.56847545219638
10,3,3,49.87080103359173
10,3,3,64.85788113695091
11,3,3,69.25064599483204
11,3,3,74.93540051679587
12,3,3,77.77777777777777
12,3,3,81.65374677002583
13,3,3,87.59689922480621
13,3,3,87.08010335917312
14,3,3,87.85529715762274
14,3,3,84.75452196382429
15,3,3,82.94573643410853
15,3,3,78.81136950904393
16,3,3,75.71059431524547
16,3,3,71.31782945736434
8,4,3,63.82428940568475
8,4,3,17.31266149870801
9,4,3,24.54780361757106
9,4,3,32.55813953488372
10,4,3,39.01808785529716
10,4,3,47.28682170542636
11,4,3,55.29715762273902
11,4,3,62.7906976744186
12,4,3,69.25064599483204
12,4,3,71.83462532299741
13,4,3,79.06976744186046
13,4,3,81.91214470284238
14,4,3,83.20413436692506
14,4,3,84.49612403100775
15,4,3,86.04651162790698
15,4,3,86.30490956072352
16,4,3,81.13695090439276
16,4,3,78.03617571059432
8,5,3,72.86821705426357
8,5,3,14.728682170542635
9,5,3,17.31266149870801
9,5,3,23.772609819121445
10,5,3,32.041343669250644
10,5,3,42.377260981912144
11,5,3,48.83720930232558
11,5,3,59.17312661498708
12,5,3,67.18346253229974
12,5,3,71.31782945736434
13,5,3,77.2609819121447
13,5,3,82.17054263565892
14,5,3,86.82170542635659
14,5,3,86.82170542635659
15,5,3,89.14728682170542
15,5,3,89.14728682170542
16,5,3,89.14728682170542
16,5,3,88.88888888888889
8,6,3,85.5297157622739
8,6,3,23.25581395348837
9,6,3,24.54780361757106
9,6,3,27.39018087855297
10,6,3,32.041343669250644
10,6,3,41.86046511627907
11,6,3,54.78036175710594
11,6,3,66.40826873385014
12,6,3,76.4857881136951
12,6,3,87.33850129198966
13,6,3,87.59689922480621
13,6,3,89.14728682170542
14,6,3,89.14728682170542
14,6,3,89.14728682170542
15,6,3,89.14728682170542
15,6,3,86.82170542635659
16,6,3,80.36175710594316
16,6,3,70.80103359173127
8,0,3,59.94832041343669
8,0,3,17.31266149870801
9,0,3,22.997416020671835
9,0,3,28.165374677002585
10,0,3,36.950904392764855
10,0,3,45.99483204134367
11,0,3,54.26356589147287
11,0,3,63.82428940568475
12,0,3,66.66666666666667
12,0,3,71.31782945736434
13,0,3,75.71059431524547
13,0,3,78.55297157622739
14,0,3,81.3953488372093
14,0,3,81.91214470284238
15,0,3,77.77777777777777
15,0,3,71.57622739018088
16,0,3,65.11627906976744
16,0,3,62.27390180878553
7,1,3,58.91472868217054
8,1,3,36.43410852713178
8,1,3,41.86046511627907
9,1,3,47.54521963824289
9,1,3,58.91472868217054
10,1,3,70.02583979328165
11,1,3,83.97932816537468
11,1,3,87.59689922480621
11,1,3,83.20413436692506
12,1,3,85.01291989664082
12,1,3,85.78811369509044
13,1,3,87.08010335917312
14,1,3,87.59689922480621
14,1,3,89.14728682170542
15,1,3,87.33850129198966
15,1,3,85.01291989664082
15,1,3,79.328165374677
16,1,3,75.71059431524547
8,2,3,69.76744186046511
8,2,3,48.06201550387597
9,2,3,55.03875968992248
9,2,3,64.34108527131782
10,2,3,71.83462532299741
10,2,3,82.68733850129199
11,2,3,87.85529715762274
11,2,3,88.37209302325581
12,2,3,88.63049095607235
12,2,3,88.37209302325581
13,2,3,88.88888888888889
13,2,3,88.63049095607235
14,2,3,88.11369509043928
14,2,3,88.37209302325581
15,2,3,85.78811369509044
15,2,3,83.97932816537468
16,2,3,78.29457364341086
16,2,3,77.00258397932816
8,3,3,70.2842377260982
8,3,3,25.58139534883721
9,3,3,32.81653746770026
9,3,3,43.15245478036176
9,3,3,51.93798449612403
10,3,3,78.29457364341086
11,3,3,89.92248062015504
11,3,3,95.8656330749354
15,3,3,100.0
15,3,3,96.89922480620154
16,3,3,94.31524547803618
8,4,3,88.37209302325581
8,4,3,33.333333333333336
9,4,3,39.79328165374677
10,4,3,57.10594315245478
10,4,3,64.59948320413437
11,4,3,69.50904392764858
11,4,3,76.74418604651163
12,4,3,82.68733850129199
13,4,3,88.37209302325581
14,4,3,98.96640826873384
14,4,3,99.74160206718346
15,4,3,98.96640826873384
15,4,3,97.9328165374677
16,4,3,93.28165374677005
16,4,3,89.92248062015504
7,5,3,88.63049095607235
8,5,3,27.64857881136951
8,5,3,31.266149870801037
9,5,3,39.276485788113696
10,5,3,51.679586563307495
10,5,3,66.40826873385014
10,5,3,74.93540051679587
11,5,3,85.5297157622739
8,6,3,97.9328165374677
8,6,3,29.19896640826873
9,6,3,30.232558139534884
9,6,3,32.041343669250644
10,6,3,40.56847545219638
10,6,3,54.52196382428941
11,6,3,64.08268733850129
11,6,3,84.49612403100775
16,6,3,94.83204134366925
8,0,3,100.0
8,0,3,39.53488372093023
9,0,3,42.89405684754522
9,0,3,49.6124031007752
10,0,3,55.55555555555556
10,0,3,64.59948320413437
11,0,3,68.47545219638243
11,0,3,76.74418604651163
11,0,3,83.97932816537468
12,0,3,87.85529715762274
12,0,3,89.92248062015504
13,0,3,94.05684754521964
14,0,3,91.47286821705428
14,0,3,92.76485788113696
14,0,3,93.02325581395348
15,0,3,89.40568475452196
15,0,3,83.20413436692506
